"segment_id","time_cluster","start","end","n_records","start_x","start_y","length_max","length_min","delay_max","delay_min","absolute_speed_max","absolute_speed_min","absolute_speed_Q25","absolute_speed_Q50","absolute_speed_Q75","message","duration_hours","length_measured"
84,2,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4102706 4102811 4102231","5628377 5628425 5628209",4617,2780,248,205,39,32,32,34,34,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 4.5 km slow traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 2.8 km queuing traffic E20/M62 eastbound at Warrington 3.3 km slow traffic",39.3,298.012016070811
85,2,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4102706 4102811 4102231","5628377 5628425 5628209",4617,2780,248,205,39,32,32,34,34,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 4.5 km slow traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 2.8 km queuing traffic E20/M62 eastbound at Warrington 3.3 km slow traffic",39.3,302.34309094208
87,2,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4102706 4102811 4102231","5628377 5628425 5628209",4617,2780,248,205,39,32,32,34,34,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 4.5 km slow traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 2.8 km queuing traffic E20/M62 eastbound at Warrington 3.3 km slow traffic",39.3,94.6566399331689
158,2,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4105971","5629984",2163,1972,123,108,42,39,39,42,42,"E20/M62/M602 northeastern in direction M'cr City Centre/Salford/M602 at Salford 2 km slow traffic E20/M62 northeastern at Salford 2.1 km slow traffic",39.3,332.863105249716
159,2,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4105971","5629984",2163,1972,123,108,42,39,39,42,42,"E20/M62/M602 northeastern in direction M'cr City Centre/Salford/M602 at Salford 2 km slow traffic E20/M62 northeastern at Salford 2.1 km slow traffic",39.3,397.027271184715
160,2,2017-01-01 04:30:00,2017-01-01 14:05:00,98,"4105971","5629984",2163,2163,115,115,39,39,39,39,39,"E20/M62/M602 northeastern in direction M'cr City Centre/Salford/M602 at Salford 2 km slow traffic",9.6,424.633185408471
108,2,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,6.41467068071608
109,2,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,36.2954534043919
110,2,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,107.127168589557
111,2,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,45.3688251664368
112,2,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,274.557771913423
114,2,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,274.278606817529
115,2,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,16.2146605155153
116,2,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,4.05364482418186
117,2,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,184.692906770749
63,1,2017-01-01 21:25:00,2017-01-03 12:20:00,451,"4102231 4101853","5628209 5628161",3445,3094,225,156,41,34,34,34,41,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic",38.9,93.1050134162774
66,1,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4101271","5628209 5628161 5628262 5628118",3476,2170,287,156,41,21,34,34,35,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound in direction Birmingham/M62/M6/Manchester/Warrington East/Bolton/Preston at Warrington 3.5 km slow traffic",80.1,160.088652368255
67,1,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4101271","5628209 5628161 5628262 5628118",3476,2170,287,156,41,21,34,34,35,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound in direction Birmingham/M62/M6/Manchester/Warrington East/Bolton/Preston at Warrington 3.5 km slow traffic",80.1,518.652403179991
68,1,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4101271","5628209 5628161 5628262 5628118",3476,2170,287,156,41,21,34,34,35,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound in direction Birmingham/M62/M6/Manchester/Warrington East/Bolton/Preston at Warrington 3.5 km slow traffic",80.1,145.733760031478
69,1,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4101271","5628209 5628161 5628262 5628118",3476,2170,287,156,41,21,34,34,35,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound in direction Birmingham/M62/M6/Manchester/Warrington East/Bolton/Preston at Warrington 3.5 km slow traffic",80.1,63.6927242227714
70,1,2017-01-01 21:25:00,2017-01-04 19:45:00,810,"4102231 4101853 4102426","5628209 5628161 5628262",3445,2170,287,156,41,21,34,34,41,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic",70.3,178.421808768446
71,1,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4102571","5628209 5628161 5628262 5628317",3445,1724,287,102,41,21,34,34,37,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound at Warrington 1.7 km slow traffic",80.1,182.429462487706
72,1,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4102571","5628209 5628161 5628262 5628317",3445,1724,287,102,41,21,34,34,37,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound at Warrington 1.7 km slow traffic",80.1,126.786413753082
73,1,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4102571","5628209 5628161 5628262 5628317",3445,1724,287,102,41,21,34,34,37,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound at Warrington 1.7 km slow traffic",80.1,254.126981159654
75,1,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4102571","5628209 5628161 5628262 5628317",3445,1724,287,102,41,21,34,34,37,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound at Warrington 1.7 km slow traffic",80.1,165.778438271443
76,3,2017-01-01 21:25:00,2017-01-04 00:30:00,587,"4102231 4101853 4102426","5628209 5628161 5628262",3445,2170,287,156,41,21,34,34,41,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic",51.1,49.3468998129328
96,2,2017-01-01 21:25:00,2017-01-03 12:20:00,451,"4103696 4103370","5628610 5628568",2784,1467,192,133,35,26,26,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",38.9,28.700803475509
97,2,2017-01-01 21:25:00,2017-01-03 12:20:00,451,"4103696 4103370","5628610 5628568",2784,1467,192,133,35,26,26,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",38.9,20.2935734883071
98,2,2017-01-01 21:25:00,2017-01-03 12:20:00,451,"4103696 4103370","5628610 5628568",2784,1467,192,133,35,26,26,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",38.9,11.8319981293647
101,2,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,233.112878299911
102,2,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,497.719548372835
103,2,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,28.8438703709318
104,2,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,299.371671103071
105,2,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,73.1674236162711
107,2,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,59.1603276220389
57,1,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4101853","5628161",3094,3094,156,156,41,41,41,41,41,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic",19.2,102.885916916249
58,1,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4101853","5628161",3094,3094,156,156,41,41,41,41,41,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic",19.2,129.948007787337
59,1,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4101853","5628161",3094,3094,156,156,41,41,41,41,41,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic",19.2,373.099660492049
62,1,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4101853","5628161",3094,3094,156,156,41,41,41,41,41,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic",19.2,373.048136691559
90,2,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4103370","5628568",1467,1467,133,133,26,26,26,26,26,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",19.2,303.648234522501
91,2,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4103370","5628568",1467,1467,133,133,26,26,26,26,26,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",19.2,189.618953443836
93,2,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4103370","5628568",1467,1467,133,133,26,26,26,26,26,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",19.2,46.010297939068
171,2,2017-01-02 17:10:00,2017-01-07 23:50:00,1508,"4106362 4106475","5630530 5630600",945,563,77,39,34,28,29,31,32,"967 m slow traffic 576 m slow traffic",126.7,4.04549004912148
174,2,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4107494","5628884",7120,7120,1246,1246,17,17,17,17,17,"M60 northwestern Barton High Level Bridge in direction Leeds/M60/Ring Road (N & E)/L'Pool/M62/Bolton/M61 at Manchester stationary traffic",19.2,163.635095834835
175,1,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4107494","5628884",7120,7120,1246,1246,17,17,17,17,17,"M60 northwestern Barton High Level Bridge in direction Leeds/M60/Ring Road (N & E)/L'Pool/M62/Bolton/M61 at Manchester stationary traffic",19.2,114.845144834401
254,1,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4106838","5632525 5632450 5631942",3417,2385,221,122,40,33,33,36,36,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.4 km slow traffic",50.6,NA
265,1,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,NA
266,1,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,NA
268,1,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,NA
269,1,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,NA
270,1,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,NA
272,1,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,NA
273,1,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,NA
275,1,2017-01-02 17:10:00,2017-01-04 00:30:00,354,"4108196 4108100","5632525 5632450",2736,2385,123,122,40,36,36,36,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic",31.3,NA
