"segment_id","time_cluster","time_cluster_unique","start","end","n_records","start_x","start_y","length_max","length_min","delay_max","delay_min","absolute_speed_max","absolute_speed_min","absolute_speed_Q25","absolute_speed_Q50","absolute_speed_Q75","message","duration_hours","length_measured"
82,2,15,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4102706 4102811 4102231","5628377 5628425 5628209",4617,2780,248,205,39,32,32,34,34,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 4.5 km slow traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 2.8 km queuing traffic E20/M62 eastbound at Warrington 3.3 km slow traffic",39.3,329.713715828659
84,2,15,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4102706 4102811 4102231","5628377 5628425 5628209",4617,2780,248,205,39,32,32,34,34,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 4.5 km slow traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 2.8 km queuing traffic E20/M62 eastbound at Warrington 3.3 km slow traffic",39.3,103.163148266284
85,2,15,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4102706 4102811 4102231","5628377 5628425 5628209",4617,2780,248,205,39,32,32,34,34,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 4.5 km slow traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 2.8 km queuing traffic E20/M62 eastbound at Warrington 3.3 km slow traffic",39.3,20.3194846808237
87,2,15,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4102706 4102811 4102231","5628377 5628425 5628209",4617,2780,248,205,39,32,32,34,34,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 4.5 km slow traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 2.8 km queuing traffic E20/M62 eastbound at Warrington 3.3 km slow traffic",39.3,185.720082160047
158,2,15,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4105971","5629984",2163,1972,123,108,42,39,39,42,42,"E20/M62/M602 northeastern in direction M'cr City Centre/Salford/M602 at Salford 2 km slow traffic E20/M62 northeastern at Salford 2.1 km slow traffic",39.3,154.083423154184
159,2,15,2017-01-01 04:30:00,2017-01-02 19:50:00,453,"4105971","5629984",2163,1972,123,108,42,39,39,42,42,"E20/M62/M602 northeastern in direction M'cr City Centre/Salford/M602 at Salford 2 km slow traffic E20/M62 northeastern at Salford 2.1 km slow traffic",39.3,4.0542910383139
160,2,13,2017-01-01 04:30:00,2017-01-01 14:05:00,98,"4105971","5629984",2163,2163,115,115,39,39,39,39,39,"E20/M62/M602 northeastern in direction M'cr City Centre/Salford/M602 at Salford 2 km slow traffic",9.6,9.07442035344781
108,2,16,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,200.87386447443
109,2,16,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,71.8213231252529
110,2,16,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,18.1685353936074
111,2,16,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,11.8455698913063
112,2,16,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,42.7042608845361
114,2,16,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,63.5893006566423
115,2,16,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,18.1683101188987
116,2,16,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,439.737067798217
117,2,16,2017-01-01 11:40:00,2017-01-02 19:50:00,355,"4104271 4103696","5628712 5628610",2784,2700,192,97,54,35,35,35,54,"E20/M62 eastbound at Warrington 2.8 km slow traffic E20/M62 eastbound at Warrington 2.7 km queuing traffic",32.2,207.190785940217
63,1,17,2017-01-01 21:25:00,2017-01-03 12:20:00,451,"4102231 4101853","5628209 5628161",3445,3094,225,156,41,34,34,34,41,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic",38.9,365.98200363924
66,1,18,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4101271","5628209 5628161 5628262 5628118",3476,2170,287,156,41,21,34,34,35,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound in direction Birmingham/M62/M6/Manchester/Warrington East/Bolton/Preston at Warrington 3.5 km slow traffic",80.1,24.5501676636933
67,1,18,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4101271","5628209 5628161 5628262 5628118",3476,2170,287,156,41,21,34,34,35,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound in direction Birmingham/M62/M6/Manchester/Warrington East/Bolton/Preston at Warrington 3.5 km slow traffic",80.1,11.8490569186969
68,1,18,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4101271","5628209 5628161 5628262 5628118",3476,2170,287,156,41,21,34,34,35,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound in direction Birmingham/M62/M6/Manchester/Warrington East/Bolton/Preston at Warrington 3.5 km slow traffic",80.1,11.849016680908
69,1,18,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4101271","5628209 5628161 5628262 5628118",3476,2170,287,156,41,21,34,34,35,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound in direction Birmingham/M62/M6/Manchester/Warrington East/Bolton/Preston at Warrington 3.5 km slow traffic",80.1,79.0597565728463
70,1,19,2017-01-01 21:25:00,2017-01-04 19:45:00,810,"4102231 4101853 4102426","5628209 5628161 5628262",3445,2170,287,156,41,21,34,34,41,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic",70.3,318.526823003878
71,1,18,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4102571","5628209 5628161 5628262 5628317",3445,1724,287,102,41,21,34,34,37,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound at Warrington 1.7 km slow traffic",80.1,9.08662401658368
72,1,18,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4102571","5628209 5628161 5628262 5628317",3445,1724,287,102,41,21,34,34,37,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound at Warrington 1.7 km slow traffic",80.1,33.6313900647101
73,1,18,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4102571","5628209 5628161 5628262 5628317",3445,1724,287,102,41,21,34,34,37,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound at Warrington 1.7 km slow traffic",80.1,72.0550184627933
75,1,18,2017-01-01 21:25:00,2017-01-05 05:30:00,926,"4102231 4101853 4102426 4102571","5628209 5628161 5628262 5628317",3445,1724,287,102,41,21,34,34,37,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 2.5 km queuing traffic E20/M62 eastbound at Warrington 1.7 km slow traffic",80.1,306.000209799016
76,3,20,2017-01-01 21:25:00,2017-01-04 00:30:00,587,"4102231 4101853 4102426","5628209 5628161 5628262",3445,2170,287,156,41,21,34,34,41,"E20/M62 eastbound at Warrington 3.3 km slow traffic E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic E20/M62 eastbound at Warrington stationary traffic",51.1,63.0067991101009
96,2,17,2017-01-01 21:25:00,2017-01-03 12:20:00,451,"4103696 4103370","5628610 5628568",2784,1467,192,133,35,26,26,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",38.9,173.579341227428
97,2,17,2017-01-01 21:25:00,2017-01-03 12:20:00,451,"4103696 4103370","5628610 5628568",2784,1467,192,133,35,26,26,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",38.9,132.959572571631
98,2,17,2017-01-01 21:25:00,2017-01-03 12:20:00,451,"4103696 4103370","5628610 5628568",2784,1467,192,133,35,26,26,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",38.9,49.602006759876
101,2,21,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,92.6658398802621
102,2,21,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,98.746285395312
103,2,21,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,35.5386789926312
104,2,21,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,119.511306049473
105,2,21,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,185.426271033756
107,2,21,2017-01-01 21:25:00,2017-01-02 19:50:00,233,"4103696","5628610",2784,2784,192,192,35,35,35,35,35,"E20/M62 eastbound at Warrington 2.7 km queuing traffic",22.4,398.633479637478
57,1,22,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4101853","5628161",3094,3094,156,156,41,41,41,41,41,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic",19.2,181.45023978993
58,1,22,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4101853","5628161",3094,3094,156,156,41,41,41,41,41,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic",19.2,296.94970584607
59,1,22,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4101853","5628161",3094,3094,156,156,41,41,41,41,41,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic",19.2,235.789532999472
62,1,22,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4101853","5628161",3094,3094,156,156,41,41,41,41,41,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington 3.1 km slow traffic",19.2,105.98804834288
90,2,22,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4103370","5628568",1467,1467,133,133,26,26,26,26,26,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",19.2,112.984728242573
91,2,22,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4103370","5628568",1467,1467,133,133,26,26,26,26,26,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",19.2,43.4841108028041
93,2,22,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4103370","5628568",1467,1467,133,133,26,26,26,26,26,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.3 km queuing traffic",19.2,196.747345575924
171,2,23,2017-01-02 17:10:00,2017-01-07 23:50:00,1508,"4106362 4106475","5630530 5630600",945,563,77,39,34,28,29,31,32,"967 m slow traffic 576 m slow traffic",126.7,84.2231054468831
174,2,22,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4107494","5628884",7120,7120,1246,1246,17,17,17,17,17,"M60 northwestern Barton High Level Bridge in direction Leeds/M60/Ring Road (N & E)/L'Pool/M62/Bolton/M61 at Manchester stationary traffic",19.2,243.555894780521
175,1,22,2017-01-02 17:10:00,2017-01-03 12:20:00,218,"4107494","5628884",7120,7120,1246,1246,17,17,17,17,17,"M60 northwestern Barton High Level Bridge in direction Leeds/M60/Ring Road (N & E)/L'Pool/M62/Bolton/M61 at Manchester stationary traffic",19.2,51.6483641813275
254,1,24,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4106838","5632525 5632450 5631942",3417,2385,221,122,40,33,33,36,36,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.4 km slow traffic",50.6,359.818392203608
265,1,24,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,138.34130796796
266,1,24,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,75.0254902092323
268,1,24,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,81.0774439675672
269,1,24,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,110.632599555469
270,1,24,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,151.662762887956
272,1,24,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,119.899159601478
273,1,24,2017-01-02 17:10:00,2017-01-04 19:45:00,577,"4108196 4108100 4108376","5632525 5632450 5632587",2736,978,123,48,40,36,36,40,40,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.2 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 1.1 km slow traffic",50.6,36.4410838203977
